# position.dat
#
# Position data for simulation of WSN nodes
# Automatically generated with Python
# Version: 0.10, 2012-may-02
# Author: Marcus Lundén, SICS
# email: marcus.lunden@gmail.com
#
# Model used: Random Waypoint model
# Number of nodes: 5
# Time [s]: 3600.0 seconds
# Min speed [m/s]: 1.0
# Max speed [m/s]: 1.0
# Min pause time [s]: 0.5
# Max pause time [s]: 1.0
# Currently disregarding the first 5.0 seconds
# Resolution [s]: 0.7
# Maximum X-size [m]: 1000.0
# Maximum Y-size [m]: 80.0
# Note that nodes index here start at zero due to Cooja input format.
#    However, the nodes are indexed >=1 in stats file.
#
#==========================================
5 0.0 987.929968011 13.2669915754
1 0.0 897.023377412 10.4135960984
2 0.0 756.177225301 66.6830223832
3 0.0 278.299190395 54.3986216756
4 0.0 258.645342625 65.0541784756
5 0.7 987.23428057 13.3445736842
1 0.7 896.323536394 10.4285142071
2 0.7 755.478061921 66.6488088128
3 0.7 277.852195057 53.8599240164
4 0.7 259.335441169 64.936858403
5 1.4 986.538593128 13.422155793
1 1.4 895.623695376 10.4434323158
2 1.4 754.778898542 66.6145952424
3 1.4 277.405199719 53.3212263571
4 1.4 260.025539713 64.8195383303
5 2.1 985.842905687 13.4997379019
1 2.1 894.923854359 10.4583504245
2 2.1 754.079735162 66.580381672
3 2.1 276.958204382 52.7825286978
4 2.1 260.715638257 64.7022182577
5 2.8 985.147218245 13.5773200107
1 2.8 894.224013341 10.4732685332
2 2.8 753.380571782 66.5461681015
3 2.8 276.511209044 52.2438310385
4 2.8 261.405736801 64.584898185
5 3.5 984.451530804 13.6549021196
1 3.5 893.524172323 10.4881866419
2 3.5 752.681408402 66.5119545311
3 3.5 276.064213706 51.7051333792
4 3.5 262.095835345 64.4675781124
5 4.2 983.755843362 13.7324842284
1 4.2 892.824331305 10.5031047506
2 4.2 751.982245022 66.4777409607
3 4.2 275.617218369 51.16643572
4 4.2 262.785933889 64.3502580398
5 4.9 983.06015592 13.8100663373
1 4.9 892.124490288 10.5180228593
2 4.9 751.283081643 66.4435273903
3 4.9 275.170223031 50.6277380607
4 4.9 263.476032433 64.2329379671
5 5.6 982.364468479 13.8876484461
1 5.6 891.42464927 10.532940968
2 5.6 750.583918263 66.4093138198
3 5.6 274.723227693 50.0890404014
4 5.6 264.166130978 64.1156178945
5 6.3 981.668781037 13.9652305549
1 6.3 890.724808252 10.5478590767
2 6.3 749.884754883 66.3751002494
3 6.3 274.276232356 49.5503427421
4 6.3 264.856229522 63.9982978218
5 7.0 980.973093596 14.0428126638
1 7.0 890.024967235 10.5627771854
2 7.0 749.185591503 66.340886679
3 7.0 273.829237018 49.0116450828
4 7.0 265.546328066 63.8809777492
5 7.7 980.277406154 14.1203947726
1 7.7 889.325126217 10.5776952941
2 7.7 748.486428124 66.3066731086
3 7.7 273.38224168 48.4729474236
4 7.7 266.23642661 63.7636576765
5 8.4 979.581718712 14.1979768815
1 8.4 888.625285199 10.5926134028
2 8.4 747.787264744 66.2724595382
3 8.4 272.935246343 47.9342497643
4 8.4 266.926525154 63.6463376039
5 9.1 978.886031271 14.2755589903
1 9.1 887.925444182 10.6075315115
2 9.1 747.088101364 66.2382459677
3 9.1 272.488251005 47.395552105
4 9.1 267.616623698 63.5290175313
5 9.8 978.190343829 14.3531410991
1 9.8 887.225603164 10.6224496202
2 9.8 746.388937984 66.2040323973
3 9.8 272.041255667 46.8568544457
4 9.8 268.306722242 63.4116974586
5 10.5 977.494656388 14.430723208
1 10.5 886.525762146 10.6373677289
2 10.5 745.689774605 66.1698188269
3 10.5 271.59426033 46.3181567864
4 10.5 268.996820786 63.294377386
5 11.2 976.798968946 14.5083053168
1 11.2 885.825921129 10.6522858376
2 11.2 744.990611225 66.1356052565
3 11.2 271.147264992 45.7794591272
4 11.2 269.68691933 63.1770573133
5 11.9 976.103281504 14.5858874257
1 11.9 885.126080111 10.6672039463
2 11.9 744.291447845 66.1013916861
3 11.9 270.700269654 45.2407614679
4 11.9 270.377017874 63.0597372407
5 12.6 975.407594063 14.6634695345
1 12.6 884.426239093 10.682122055
2 12.6 743.592284465 66.0671781156
3 12.6 270.253274317 44.7020638086
4 12.6 271.067116418 62.942417168
5 13.3 974.711906621 14.7410516433
1 13.3 883.726398076 10.6970401637
2 13.3 742.893121086 66.0329645452
3 13.3 269.806278979 44.1633661493
4 13.3 271.757214963 62.8250970954
5 14.0 974.01621918 14.8186337522
1 14.0 883.026557058 10.7119582724
2 14.0 742.193957706 65.9987509748
3 14.0 269.359283641 43.6246684901
4 14.0 272.447313507 62.7077770228
5 14.7 973.320531738 14.896215861
1 14.7 882.32671604 10.7268763811
2 14.7 741.494794326 65.9645374044
